ParentStringCompressed; AppliedRuleID; ApplicationCount; SuccessfulCount; LastUpdated
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 4; 27; 0; 2025/09/01 17:47:06
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 4; 27; 0; 2025/09/01 17:47:06
M10U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2IU; 2; 27; 0; 2025/09/01 17:47:07
M10U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2IU; 4; 27; 0; 2025/09/01 17:47:07
M10U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2IU; 2; 27; 0; 2025/09/01 17:47:07
M10U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2IU; 4; 27; 0; 2025/09/01 17:47:08
M10U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2I11U2IU; 4; 27; 0; 2025/09/01 17:47:08
M32IU32IU32IU32IU32IU32IU32IU32IU; 2; 27; 0; 2025/09/01 17:47:08
M32IU32IU32IU32IU32IU32IU32IU32IU; 3; 27; 0; 2025/09/01 17:47:08
M32IU32IU32IU32IU32IU32IU32IU32IU32IU32IU32IU32IU32IU32IU32IU32IU; 3; 27; 0; 2025/09/01 17:47:08
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 2; 27; 0; 2025/09/01 17:47:09
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 4; 27; 0; 2025/09/01 17:47:09
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 4; 27; 0; 2025/09/01 17:47:09
M10U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:11
M10U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:11
M10U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:11
M10U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:11
M10U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2I11U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:11
M10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:12
M10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:12
M10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:12
M10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:12
M10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:12
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:12
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:12
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 2; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 4; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 1; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:13
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:14
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:14
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:14
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 2; 27; 0; 2025/09/01 17:47:14
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 4; 27; 0; 2025/09/01 17:47:14
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 1; 27; 0; 2025/09/01 17:47:14
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 2; 27; 0; 2025/09/01 17:47:14
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:14
M64IU64IU64IU64IU; 2; 27; 0; 2025/09/01 17:47:15
M64IU64IU64IU64IU; 3; 27; 0; 2025/09/01 17:47:15
M64IU64IU64IU64IU64IU64IU64IU64IU; 3; 27; 0; 2025/09/01 17:47:16
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I11U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:16
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 4; 27; 0; 2025/09/01 17:47:16
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I; 1; 27; 0; 2025/09/01 17:47:16
M10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2I10U2IU; 4; 27; 0; 2025/09/01 17:47:16
M128IU; 2; 27; 0; 2025/09/01 17:47:16
M128IU; 3; 27; 0; 2025/09/01 17:47:16
M42U2IU; 2; 27; 0; 2025/09/01 17:47:16
M42U2IU; 4; 27; 0; 2025/09/01 17:47:16
M42U2I43U2IU; 2; 27; 0; 2025/09/01 17:47:17
M42U2I43U2IU; 4; 27; 0; 2025/09/01 17:47:17
M128IU128IU; 2; 27; 0; 2025/09/01 17:47:17
M128IU128IU; 3; 27; 0; 2025/09/01 17:47:17
M128IU128IU128IU128IU; 3; 27; 0; 2025/09/01 17:47:17
M42U2I; 2; 27; 0; 2025/09/01 17:47:17
M42U2I; 4; 27; 0; 2025/09/01 17:47:18
M42U2I; 1; 27; 0; 2025/09/01 17:47:18
M42U2I42U2I; 2; 27; 0; 2025/09/01 17:47:18
M42U2I42U2I; 4; 27; 0; 2025/09/01 17:47:18
M42U2I42U2I; 1; 27; 0; 2025/09/01 17:47:18
M42U2I42U2IU; 2; 27; 0; 2025/09/01 17:47:18
M42U2I42U2IU; 4; 27; 0; 2025/09/01 17:47:18
M42U2I42U2I42U2I42U2I; 2; 27; 0; 2025/09/01 17:47:18
M42U2I42U2I42U2I42U2I; 4; 27; 0; 2025/09/01 17:47:18
M42U2I42U2I42U2I42U2I; 1; 27; 0; 2025/09/01 17:47:18
M256I; 2; 27; 0; 2025/09/01 17:47:18
M256I; 3; 27; 0; 2025/09/01 17:47:18
M256I; 1; 27; 0; 2025/09/01 17:47:19
M256IU; 2; 27; 0; 2025/09/01 17:47:19
M256IU; 3; 27; 0; 2025/09/01 17:47:19
M85UIU; 2; 27; 0; 2025/09/01 17:47:19
M85UIU; 4; 27; 0; 2025/09/01 17:47:19
M256IU256IU; 3; 27; 0; 2025/09/01 17:47:19
M85UI; 2; 27; 0; 2025/09/01 17:47:19
M85UI; 4; 27; 0; 2025/09/01 17:47:19
M85UI; 1; 27; 0; 2025/09/01 17:47:19
M85UI85UI; 2; 27; 0; 2025/09/01 17:47:19
M85UI85UI; 4; 27; 0; 2025/09/01 17:47:20
M85UI85UI; 1; 27; 0; 2025/09/01 17:47:20
M512I; 3; 27; 0; 2025/09/01 17:47:20
M512I; 1; 27; 0; 2025/09/01 17:47:20
M512IU; 3; 27; 0; 2025/09/01 17:47:20
M170U2I; 2; 27; 0; 2025/09/01 17:47:20
M170U2I; 4; 27; 0; 2025/09/01 17:47:20
M170U2I; 1; 27; 0; 2025/09/01 17:47:20
M21UI21UI22UI21UI22UI21UI22UI21UIU; 2; 27; 0; 2025/09/01 17:47:21
M21UI21UI22UI21UI22UI21UI22UI21UIU; 4; 27; 0; 2025/09/01 17:47:21
M21UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UIU; 2; 27; 0; 2025/09/01 17:47:22
M21UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UIU; 4; 27; 0; 2025/09/01 17:47:22
M21UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UI22UI21UIU; 4; 27; 0; 2025/09/01 17:47:22
M21UI21UI21UI21UIU; 2; 27; 0; 2025/09/01 17:47:22
M21UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:22
M21UI21UI21UI21UI22UI21UI21UI21UIU; 2; 27; 0; 2025/09/01 17:47:22
M21UI21UI21UI21UI22UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:22
M21UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UIU; 2; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UI22UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UI; 2; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UI; 4; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UI; 1; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UIU; 2; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UI22UI21UI21UI21UI21UI21UI21UI21UIU; 2; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UI22UI21UI21UI21UI21UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UI22UI21UI21UI21UI21UI21UI21UI21UI22UI21UI21UI21UI21UI21UI21UI21UI22UI21UI21UI21UI21UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:23
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI; 2; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI; 4; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI; 1; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UIU; 2; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI22UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI; 4; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI; 1; 27; 0; 2025/09/01 17:47:24
M21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UI21UIU; 4; 27; 0; 2025/09/01 17:47:24
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 2; 27; 0; 2025/09/01 17:47:24
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 4; 27; 0; 2025/09/01 17:47:25
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 2; 27; 0; 2025/09/01 17:47:25
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 4; 27; 0; 2025/09/01 17:47:25
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I3U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2IU; 4; 27; 0; 2025/09/01 17:47:25
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I; 2; 27; 0; 2025/09/01 17:47:25
M2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I2U2I; 4; 27; 0; 2025/09/01 17:47:25
